                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    155,                0.53293,                 1.0028,                 0.4592,                0.96679,                0.81978,                0.82776,                0.86221,                0.74666,                0.82196,                0.82646,                0.85602,                0.71519,                0.51547,                 1.2605,                0.59763,                 1.0305,              0.0024265,              0.0024265,              0.0024265
                    156,                 0.5385,                0.99536,                0.46183,                0.96841,                0.81877,                0.82541,                0.86425,                0.74965,                0.83736,                0.79681,                0.85248,                0.72152,                0.51884,                 1.2583,                0.59407,                 1.0325,               0.002377,               0.002377,               0.002377
                    157,                0.53013,                0.99916,                0.45688,                0.96663,                0.84897,                0.79942,                 0.8669,                0.75091,                0.83313,                 0.8044,                0.85402,                0.72091,                 0.5167,                 1.2952,                0.58665,                 1.0374,              0.0023275,              0.0023275,              0.0023275
                    158,                0.52735,                0.99367,                0.45286,                0.96329,                 0.8254,                0.82479,                 0.8661,                0.74859,                0.82281,                0.82021,                0.85432,                0.71696,                0.51816,                 1.2986,                0.58001,                  1.036,               0.002278,               0.002278,               0.002278
                    159,                0.53089,                0.99457,                0.44879,                0.96618,                0.83846,                0.81683,                 0.8665,                0.74697,                 0.8194,                0.82698,                0.85379,                0.71586,                0.51905,                 1.3096,                0.58646,                 1.0376,              0.0022285,              0.0022285,              0.0022285
                    160,                0.52874,                0.98871,                0.45483,                0.96158,                0.81674,                0.83937,                0.86258,                0.74427,                  0.817,                0.83299,                 0.8537,                0.71381,                0.52144,                 1.3114,                0.60181,                 1.0366,               0.002179,               0.002179,               0.002179
                    161,                0.53239,                 1.0102,                0.45777,                0.96219,                0.82063,                0.83634,                0.86106,                0.74559,                 0.8182,                0.83005,                0.85184,                0.71501,                0.52032,                 1.3067,                0.59076,                 1.0365,              0.0021295,              0.0021295,              0.0021295
                    162,                0.53484,                0.99106,                0.45778,                0.96334,                 0.8388,                0.81956,                0.86504,                0.74889,                0.83138,                0.82455,                0.85319,                0.71531,                0.52442,                 1.2925,                0.57968,                 1.0378,                0.00208,                0.00208,                0.00208
                    163,                0.52245,                0.97807,                 0.4417,                0.96498,                0.84932,                0.80548,                0.86484,                 0.7485,                0.82466,                0.82237,                0.85361,                 0.7141,                0.52619,                 1.2911,                0.58977,                 1.0401,              0.0020305,              0.0020305,              0.0020305
                    164,                0.52491,                0.97965,                0.44251,                0.96186,                 0.8434,                0.80024,                 0.8589,                0.74313,                0.83593,                0.79946,                0.84834,                0.71526,                0.52629,                 1.2912,                0.59278,                 1.0427,               0.001981,               0.001981,               0.001981
                    165,                0.53028,                0.99616,                0.45213,                0.96275,                0.84075,                0.80529,                0.85714,                  0.742,                0.83721,                0.80219,                0.84951,                0.71156,                 0.5199,                 1.3042,                0.59328,                 1.0398,              0.0019315,              0.0019315,              0.0019315
                    166,                0.52815,                0.99616,                0.44477,                 0.9615,                0.80327,                 0.8425,                0.85264,                0.73487,                0.80661,                0.83926,                0.84722,                0.70595,                0.52727,                 1.3112,                0.59812,                 1.0497,               0.001882,               0.001882,               0.001882
                    167,                0.52792,                0.98764,                0.45128,                0.96206,                0.81191,                0.83261,                0.85856,                0.73889,                0.80907,                 0.8281,                0.84594,                0.70941,                0.53121,                 1.3228,                0.59882,                 1.0543,              0.0018325,              0.0018325,              0.0018325
                    168,                0.53069,                 1.0058,                0.45324,                0.96529,                0.82779,                0.82175,                0.85915,                0.74087,                0.82236,                0.82029,                0.84742,                0.71003,                0.52712,                 1.2896,                0.60106,                  1.049,               0.001783,               0.001783,               0.001783
